uid	iid	label	time
608	1463	1.0	1469232000
608	1181	1.0	1481328000
608	1182	1.0	1481328000
608	1444	1.0	1481328000
608	1024	1.0	1488672000
608	1441	0.0	1498262400
609	1043	1.0	1394323200
609	733	1.0	1407283200
609	1105	1.0	1417737600
609	23	1.0	1430352000
609	97	1.0	1430352000
609	1533	1.0	1466035200
609	1417	0.0	1466553600
609	1056	1.0	1466812800
609	1057	1.0	1467417600
609	1069	0.0	1467417600
609	1479	1.0	1467849600
609	1528	1.0	1468022400
609	1486	1.0	1468195200
610	103	1.0	1398384000
610	1149	1.0	1420243200
610	23	1.0	1430265600
610	1400	1.0	1445558400
610	1332	1.0	1449964800
611	71	1.0	1394755200
611	76	0.0	1394755200
611	1174	1.0	1406332800
611	1064	0.0	1415750400
611	23	1.0	1430179200
611	1273	1.0	1431216000
611	1281	1.0	1450569600
611	1190	1.0	1451174400
611	1276	0.0	1469664000
612	975	1.0	1394496000
612	832	1.0	1413504000
612	894	1.0	1415232000
612	1140	0.0	1417651200
612	23	1.0	1430092800
612	106	1.0	1430265600
612	120	1.0	1441843200
612	1025	0.0	1442102400
613	23	1.0	1430092800
613	1201	1.0	1446336000
613	1241	1.0	1464912000
613	1278	1.0	1466294400
613	1136	1.0	1472860800
613	465	1.0	1473465600
613	465	1.0	1473465600
613	1517	1.0	1474243200
614	112	1.0	1376352000
614	975	1.0	1390348800
614	25	1.0	1391299200
614	820	1.0	1391299200
614	1098	0.0	1396656000
614	1144	1.0	1415232000
614	958	1.0	1416268800
614	1058	0.0	1424217600
614	23	1.0	1430092800
614	892	1.0	1433462400
614	1296	1.0	1436832000
614	913	0.0	1443312000
614	1226	1.0	1445472000
614	32	1.0	1445990400
614	804	1.0	1446854400
614	1425	1.0	1458432000
614	1458	1.0	1459296000
614	1386	1.0	1460592000
614	1047	1.0	1461196800
614	1450	1.0	1463788800
614	618	1.0	1466899200
614	1241	1.0	1467676800
614	1484	1.0	1467936000
614	1129	1.0	1468022400
614	584	1.0	1468368000
614	1485	0.0	1468886400
614	932	1.0	1469059200
614	1509	1.0	1469059200
614	1527	1.0	1473379200
614	1515	1.0	1479254400
614	821	1.0	1482019200
614	1337	1.0	1482105600
614	1446	1.0	1484956800
614	669	1.0	1488412800
614	1477	1.0	1490227200
614	1304	1.0	1490400000
614	41	1.0	1497398400
614	1195	1.0	1497657600
614	1124	0.0	1497830400
614	229	1.0	1501200000
614	1547	1.0	1502150400
614	1473	1.0	1502582400
614	1269	1.0	1508889600
614	586	1.0	1512172800
614	358	1.0	1514419200
614	358	1.0	1514419200
614	787	0.0	1523404800
614	615	1.0	1524355200
614	1362	1.0	1524355200
614	253	1.0	1524441600
614	589	1.0	1524700800
615	862	1.0	1392508800
615	23	1.0	1430092800
615	1383	1.0	1475280000
615	1514	1.0	1485648000
615	1124	1.0	1527292800
615	1195	1.0	1527292800
616	1052	1.0	1391212800
616	25	1.0	1393977600
616	39	1.0	1398988800
616	1100	1.0	1400371200
616	1291	1.0	1406073600
616	973	1.0	1412812800
616	1227	1.0	1416441600
616	1210	1.0	1431302400
616	1280	1.0	1432252800
616	1264	1.0	1434758400
616	1379	0.0	1445385600
616	1578	1.0	1454889600
617	25	1.0	1393459200
617	340	1.0	1395273600
617	929	0.0	1403654400
617	777	0.0	1405382400
617	987	1.0	1408060800
618	25	0.0	1393286400
618	958	1.0	1416009600
618	1173	1.0	1417910400
618	1280	1.0	1432944000
618	874	1.0	1461369600
619	25	1.0	1393200000
619	1154	1.0	1414800000
619	941	1.0	1425686400
619	1254	1.0	1448582400
619	793	1.0	1467417600
619	1019	1.0	1469145600
619	1549	1.0	1470441600
619	1414	1.0	1488931200
619	846	1.0	1489276800
620	855	0.0	1375056000
620	25	0.0	1393113600
620	800	1.0	1415145600
620	1011	0.0	1438560000
620	266	1.0	1455667200
620	1479	1.0	1468108800
620	931	1.0	1488585600
620	582	1.0	1493510400
621	25	1.0	1392768000
621	820	1.0	1392768000
621	910	1.0	1400112000
621	929	1.0	1402272000
621	1256	1.0	1426896000
621	842	1.0	1474243200
622	25	1.0	1392768000
622	39	1.0	1400025600
622	299	1.0	1404691200
622	346	1.0	1404691200
622	299	1.0	1404691200
622	346	1.0	1404691200
622	1172	1.0	1419206400
623	25	0.0	1392681600
623	337	1.0	1396224000
623	337	1.0	1396224000
623	1098	0.0	1398297600
623	990	1.0	1401667200
623	1152	1.0	1414886400
623	1092	1.0	1418342400
623	1157	1.0	1420588800
623	1267	0.0	1430870400
623	941	1.0	1437868800
623	1245	1.0	1437868800
623	693	0.0	1445385600
623	1226	0.0	1445731200
623	828	0.0	1446854400
623	203	1.0	1448150400
623	1254	1.0	1448150400
623	229	1.0	1477353600
623	651	1.0	1497916800
623	1068	1.0	1497916800
623	1529	0.0	1497916800
623	1550	1.0	1497916800
624	25	0.0	1391990400
624	340	1.0	1391990400
624	340	1.0	1391990400
624	1194	1.0	1431129600
624	1134	0.0	1445472000
624	1449	1.0	1460073600
624	1489	0.0	1465257600
624	1435	0.0	1494460800
624	614	0.0	1494460800
625	25	1.0	1391990400
625	791	0.0	1391990400
625	849	1.0	1391990400
625	776	1.0	1396828800
625	1141	0.0	1404259200
625	894	0.0	1416787200
625	1105	1.0	1418428800
625	1290	1.0	1430956800
625	1333	1.0	1430956800
625	1210	1.0	1432425600
625	1331	0.0	1436918400
625	986	0.0	1446422400
625	1274	1.0	1446940800
626	25	1.0	1391817600
626	820	1.0	1392508800
626	1108	1.0	1403049600
626	1158	1.0	1416268800
626	1265	0.0	1430179200
626	1209	1.0	1432598400
626	628	0.0	1444608000
626	970	1.0	1448755200
626	1578	0.0	1456272000
626	1448	1.0	1460678400
627	25	1.0	1391558400
627	1227	1.0	1415404800
627	1166	1.0	1429833600
627	106	0.0	1430092800
627	1331	0.0	1434585600
628	25	1.0	1390953600
628	539	0.0	1416441600
628	958	1.0	1416873600
628	1062	0.0	1419033600
628	1170	1.0	1419033600
628	1173	1.0	1419120000
628	1175	0.0	1419120000
628	1343	1.0	1439164800
628	1351	1.0	1439251200
628	1320	0.0	1442102400
628	1320	1.0	1442102400
628	1375	1.0	1442534400
628	1326	0.0	1443398400
628	945	1.0	1443830400
628	1030	1.0	1445472000
628	757	1.0	1445558400
628	1254	1.0	1445558400
628	1358	0.0	1446768000
628	32	1.0	1446854400
628	1197	0.0	1447113600
628	229	1.0	1447286400
628	1281	1.0	1448841600
628	1381	1.0	1448841600
628	1191	1.0	1455494400
628	1423	1.0	1458259200
628	1460	1.0	1459814400
628	1048	1.0	1462147200
628	1159	1.0	1465689600
628	1416	0.0	1465862400
628	1241	1.0	1466726400
628	1481	1.0	1468022400
628	1509	1.0	1469232000
628	1277	1.0	1470441600
628	1526	1.0	1473984000
628	1137	1.0	1474329600
628	1523	1.0	1475107200
628	1524	1.0	1475107200
628	756	1.0	1475539200
628	1504	1.0	1476576000
628	1271	1.0	1477353600
628	1525	1.0	1478304000
628	1021	1.0	1485648000
628	1535	0.0	1491264000
628	1196	1.0	1498003200
628	651	1.0	1498089600
628	1124	1.0	1498089600
628	651	1.0	1498262400
628	1200	0.0	1499731200
628	1068	1.0	1499817600
629	25	0.0	1390867200
629	820	1.0	1390867200
629	1015	1.0	1398988800
629	1239	1.0	1423094400
629	682	0.0	1446508800
629	1125	0.0	1446508800
629	1330	1.0	1448236800
629	1483	0.0	1468454400
629	1517	1.0	1473897600
629	1522	1.0	1479513600
629	1495	1.0	1485388800
629	1529	1.0	1491696000
629	1068	1.0	1498262400
630	25	1.0	1390867200
630	523	1.0	1417651200
630	1151	0.0	1421798400
630	355	1.0	1431043200
630	355	1.0	1431043200
630	762	0.0	1433289600
630	1457	1.0	1458259200
630	1425	0.0	1458345600
630	1049	0.0	1460419200
630	1047	0.0	1461369600
630	1048	1.0	1461369600
630	1489	0.0	1464480000
630	1485	0.0	1468368000
630	753	1.0	1475107200
630	1503	0.0	1484697600
630	1023	1.0	1485216000
630	41	0.0	1497916800
630	1405	1.0	1501200000
630	1405	1.0	1506988800
630	1269	1.0	1508803200
630	1238	1.0	1511049600
630	1429	0.0	1523404800
631	221	1.0	1270857600
631	625	1.0	1341792000
631	25	1.0	1390780800
631	1098	0.0	1396224000
631	103	1.0	1398643200
631	910	1.0	1398643200
631	940	0.0	1400976000
631	1104	0.0	1400976000
631	1211	1.0	1430438400
631	1198	1.0	1444953600
631	1286	1.0	1447891200
631	1281	1.0	1448928000
631	798	1.0	1457481600
631	1049	0.0	1460073600
631	1422	0.0	1460332800
631	1047	0.0	1461110400
631	1417	1.0	1465862400
631	1416	0.0	1466812800
631	1129	1.0	1467244800
631	1057	1.0	1467331200
631	1549	0.0	1469664000
631	1372	1.0	1469836800
631	1482	1.0	1470700800
631	1517	0.0	1474070400
631	1503	0.0	1482969600
631	268	0.0	1492300800
631	263	0.0	1493769600
631	1195	1.0	1497484800
631	1124	1.0	1499299200
631	1124	1.0	1499558400
631	229	0.0	1501286400
631	1465	0.0	1501632000
631	586	0.0	1511568000
631	158	1.0	1520899200
632	25	1.0	1390694400
632	1103	1.0	1399161600
632	1140	0.0	1415318400
632	890	1.0	1418947200
633	565	1.0	1437436800
633	162	1.0	1499385600
633	692	1.0	1499385600
633	900	1.0	1499385600
633	141	1.0	1508544000
634	975	1.0	1425340800
634	98	0.0	1468022400
634	102	1.0	1468022400
634	162	0.0	1476921600
634	790	1.0	1476921600
634	1295	1.0	1476921600
634	972	1.0	1477353600
634	692	0.0	1480204800
634	1297	1.0	1480204800
634	142	1.0	1481500800
634	911	1.0	1486684800
634	519	1.0	1501545600
635	49	1.0	1377993600
635	71	1.0	1377993600
635	141	1.0	1377993600
635	143	1.0	1377993600
635	159	1.0	1377993600
635	334	1.0	1377993600
635	345	1.0	1377993600
635	334	1.0	1377993600
635	345	1.0	1377993600
635	1034	1.0	1429747200
635	52	1.0	1431907200
635	76	0.0	1431907200
635	547	0.0	1431907200
635	900	1.0	1431907200
636	65	1.0	1478044800
636	26	1.0	1490572800
636	102	1.0	1490572800
636	1295	1.0	1490572800
636	1298	1.0	1490572800
637	52	1.0	1472860800
637	181	1.0	1472860800
637	973	1.0	1475712000
637	26	1.0	1489449600
637	790	1.0	1489449600
638	521	1.0	1420070400
638	26	1.0	1476921600
638	699	1.0	1481932800
638	746	1.0	1481932800
638	1073	1.0	1481932800
639	102	1.0	1472601600
639	162	1.0	1472601600
639	26	1.0	1476748800
639	99	1.0	1491177600
639	132	1.0	1494115200
640	26	1.0	1476230400
640	530	1.0	1476230400
640	547	1.0	1476230400
640	1517	0.0	1482364800
640	1142	1.0	1506729600
641	1315	1.0	1445212800
641	26	1.0	1472947200
641	162	1.0	1474761600
641	790	1.0	1474761600
641	1394	1.0	1479945600
641	663	1.0	1479945600
642	26	1.0	1469318400
642	102	1.0	1469318400
642	141	1.0	1469318400
642	162	1.0	1469318400
642	181	1.0	1469318400
643	52	1.0	1427760000
643	65	1.0	1427760000
643	99	1.0	1427760000
643	142	1.0	1427760000
643	790	1.0	1427760000
643	102	1.0	1439596800
643	26	1.0	1461542400
643	98	1.0	1461542400
643	175	1.0	1482710400
644	1092	1.0	1397260800
644	27	1.0	1515196800
644	503	1.0	1519603200
644	503	1.0	1519603200
644	914	1.0	1519603200
645	49	0.0	1393027200
645	62	1.0	1393027200
645	124	0.0	1393027200
645	166	1.0	1393027200
645	255	0.0	1393027200
645	565	1.0	1393027200
645	819	0.0	1393027200
645	76	0.0	1393459200
645	143	1.0	1393459200
645	159	0.0	1393459200
645	345	0.0	1393459200
645	345	0.0	1393459200
645	71	1.0	1395014400
645	26	1.0	1453593600
646	26	1.0	1451779200
646	162	1.0	1451779200
646	181	1.0	1452816000
646	812	1.0	1470268800
646	132	1.0	1470355200
647	26	1.0	1450742400
647	102	1.0	1450742400
647	162	1.0	1450742400
648	26	1.0	1450310400
648	71	1.0	1450310400
648	181	1.0	1450310400
648	192	1.0	1451520000
648	866	1.0	1451520000
649	1171	1.0	1407456000
649	1158	1.0	1415059200
649	1156	1.0	1415750400
649	941	1.0	1423008000
649	982	0.0	1423699200
649	1296	1.0	1436918400
649	1292	1.0	1437609600
649	290	0.0	1440201600
649	290	0.0	1440201600
649	841	1.0	1445385600
649	1379	1.0	1445472000
649	842	0.0	1446336000
649	26	1.0	1447718400
649	132	1.0	1447718400
649	1318	1.0	1447718400
649	1394	0.0	1454371200
649	763	0.0	1455148800
649	232	1.0	1455753600
649	823	0.0	1458432000
649	1475	0.0	1464307200
649	1159	1.0	1465257600
649	796	1.0	1473811200
649	1527	1.0	1474416000
649	1349	1.0	1502236800
649	543	1.0	1509494400
650	282	1.0	1433980800
650	282	1.0	1433980800
650	26	1.0	1446940800
650	483	1.0	1446940800
650	483	1.0	1446940800
651	1337	1.0	1482624000
651	27	1.0	1482969600
651	1021	0.0	1488585600
651	1435	1.0	1489881600
651	40	1.0	1491436800
651	961	1.0	1491436800
651	1436	1.0	1491436800
651	1477	0.0	1491868800
651	1323	1.0	1492387200
651	980	1.0	1492473600
651	1302	1.0	1493424000
651	614	1.0	1493596800
651	942	1.0	1493596800
651	669	1.0	1495584000
651	630	1.0	1497398400
651	1473	0.0	1503792000
651	1516	0.0	1504656000
652	912	1.0	1471996800
652	27	1.0	1476835200
652	504	1.0	1476835200
652	504	1.0	1476835200
652	1426	0.0	1528329600
653	26	1.0	1439251200
653	429	1.0	1439251200
653	429	1.0	1439251200
653	52	1.0	1442793600
653	181	1.0	1442793600
654	217	1.0	1423353600
654	644	1.0	1423353600
654	27	0.0	1425686400
654	63	0.0	1425686400
654	630	0.0	1425686400
655	26	0.0	1435190400
655	142	1.0	1435276800
655	175	0.0	1435276800
655	181	1.0	1435276800
655	866	1.0	1457049600
656	26	1.0	1430265600
656	65	0.0	1430265600
656	140	1.0	1430265600
656	142	1.0	1430265600
656	175	1.0	1430265600
656	691	1.0	1430265600
656	102	1.0	1430352000
657	26	1.0	1427328000
657	98	1.0	1427328000
657	102	1.0	1427328000
657	132	1.0	1427328000
657	141	1.0	1427328000
657	181	1.0	1427328000
657	302	1.0	1427328000
657	302	1.0	1427328000
657	812	1.0	1427328000
658	86	0.0	1370736000
658	819	0.0	1420416000
658	302	0.0	1424563200
658	302	0.0	1424563200
659	702	0.0	1365897600
659	126	1.0	1370649600
659	902	1.0	1370649600
659	167	0.0	1371340800
659	26	1.0	1421625600
659	258	1.0	1434326400
659	258	1.0	1453507200
660	26	1.0	1417478400
660	304	1.0	1417478400
660	304	1.0	1417478400
660	302	1.0	1428192000
660	302	1.0	1428192000
661	26	1.0	1416960000
661	304	1.0	1416960000
661	304	1.0	1416960000
661	1297	1.0	1435017600
661	1295	1.0	1447977600
662	26	1.0	1410307200
662	102	1.0	1410307200
662	900	1.0	1410307200
662	52	1.0	1511913600
662	1394	1.0	1511913600
663	692	1.0	1380931200
663	99	0.0	1397260800
663	790	1.0	1404432000
663	26	1.0	1409356800
663	691	1.0	1409356800
664	464	1.0	1391990400
664	464	1.0	1391990400
664	462	1.0	1393632000
664	462	1.0	1393632000
664	26	1.0	1404777600
665	26	1.0	1394668800
665	132	1.0	1394668800
665	302	1.0	1394668800
665	302	1.0	1394668800
665	790	1.0	1394668800
666	26	1.0	1386806400
666	49	1.0	1386806400
666	102	1.0	1386806400
666	271	1.0	1386806400
666	304	1.0	1386806400
666	271	1.0	1386806400
667	26	1.0	1369872000
667	132	1.0	1369872000
667	141	1.0	1369872000
667	900	1.0	1401926400
667	790	1.0	1411084800
668	142	1.0	1368316800
668	812	1.0	1368403200
668	26	0.0	1368748800
668	274	1.0	1368748800
668	274	1.0	1368748800
668	132	1.0	1369699200
668	175	1.0	1369699200
669	26	1.0	1367539200
669	99	1.0	1370390400
669	162	1.0	1471305600
669	65	1.0	1471305600
669	663	1.0	1480982400
670	142	1.0	1339977600
670	26	0.0	1361577600
670	142	1.0	1361577600
670	181	0.0	1361577600
670	663	1.0	1361577600
671	26	1.0	1355702400
671	102	1.0	1372896000
671	132	1.0	1372896000
671	162	1.0	1372896000
671	521	1.0	1372896000
672	28	1.0	1482192000
672	63	1.0	1482192000
672	171	1.0	1482278400
672	1178	1.0	1482278400
673	320	1.0	1416873600
673	320	1.0	1416873600
673	551	1.0	1416960000
673	28	1.0	1481932800
673	29	1.0	1481932800
674	314	1.0	1416096000
674	314	1.0	1416096000
674	347	0.0	1443916800
674	347	0.0	1443916800
674	28	1.0	1480464000
675	28	1.0	1423872000
675	63	1.0	1423872000
675	699	1.0	1423872000
675	699	1.0	1423872000
675	699	1.0	1423872000
675	699	1.0	1423872000
675	699	1.0	1423872000
675	699	1.0	1423872000
675	699	1.0	1423872000
675	699	1.0	1423872000
675	746	1.0	1423872000
675	746	1.0	1423872000
675	746	1.0	1423872000
675	746	1.0	1423872000
675	746	1.0	1423872000
675	746	1.0	1423872000
675	746	1.0	1423872000
676	171	1.0	1455667200
676	980	1.0	1460678400
676	29	1.0	1462924800
676	514	1.0	1513814400
676	1014	1.0	1515196800
677	546	1.0	1398124800
677	29	1.0	1402444800
677	53	1.0	1438041600
677	54	1.0	1438041600
677	884	1.0	1453852800
678	29	1.0	1296345600
678	1217	1.0	1417478400
678	1330	1.0	1448150400
678	960	1.0	1451692800
678	1447	1.0	1467849600
679	878	1.0	1388620800
679	74	1.0	1389139200
679	878	1.0	1402531200
679	30	1.0	1408060800
679	417	1.0	1408060800
679	417	1.0	1408060800
679	528	1.0	1408060800
679	779	1.0	1408060800
679	938	1.0	1419206400
679	588	1.0	1433376000
680	30	1.0	1152144000
680	892	1.0	1157587200
680	52	1.0	1169337600
680	554	1.0	1211673600
680	52	1.0	1212105600
680	52	1.0	1230249600
680	205	1.0	1374192000
680	812	1.0	1391731200
680	510	1.0	1446681600
681	1257	0.0	1455062400
681	688	1.0	1455235200
681	31	1.0	1456099200
681	805	1.0	1457222400
681	826	1.0	1499558400
682	788	0.0	1370908800
682	337	1.0	1395273600
682	337	1.0	1395273600
682	1206	1.0	1415750400
682	1207	0.0	1430870400
682	1403	1.0	1444003200
682	31	1.0	1455840000
683	1015	1.0	1400457600
683	1144	1.0	1415318400
683	129	1.0	1433980800
683	290	0.0	1440806400
683	290	0.0	1440806400
683	872	1.0	1445644800
683	1399	1.0	1446076800
683	828	1.0	1447977600
683	31	1.0	1455667200
684	777	1.0	1402790400
684	1227	1.0	1415491200
684	920	1.0	1423353600
684	1035	1.0	1428019200
684	229	1.0	1446854400
684	1400	1.0	1446940800
684	1419	1.0	1451520000
684	31	1.0	1455408000
684	1544	1.0	1468713600
684	1180	1.0	1473292800
684	1061	1.0	1482019200
684	891	1.0	1482624000
684	101	1.0	1489449600
684	266	0.0	1494460800
684	977	1.0	1517616000
685	1256	1.0	1427328000
685	945	1.0	1443571200
685	826	1.0	1446508800
685	1007	1.0	1449360000
685	31	1.0	1454803200
686	684	0.0	1311897600
686	48	1.0	1317945600
686	645	1.0	1327363200
686	32	1.0	1327622400
686	51	1.0	1328918400
687	690	1.0	1392681600
687	1174	1.0	1409443200
687	1343	1.0	1436832000
687	986	1.0	1445212800
687	1330	1.0	1448236800
687	1475	1.0	1464220800
687	1069	1.0	1470700800
687	1250	1.0	1491696000
688	433	1.0	1424044800
688	510	1.0	1424044800
688	433	1.0	1424044800
688	510	1.0	1424044800
688	535	1.0	1424044800
688	698	0.0	1424044800
688	217	1.0	1477958400
689	77	1.0	1401408000
689	952	1.0	1484179200
689	660	1.0	1484524800
689	32	1.0	1492732800
689	268	1.0	1493424000
689	931	1.0	1494806400
689	1269	1.0	1509580800
689	525	1.0	1525737600
689	615	0.0	1527292800
690	413	1.0	1394496000
690	413	1.0	1394496000
690	751	0.0	1485907200
690	719	0.0	1487289600
690	32	1.0	1490832000
691	849	1.0	1389052800
691	288	1.0	1416614400
691	288	1.0	1416614400
691	1166	0.0	1432857600
691	892	1.0	1434585600
691	633	0.0	1436832000
691	744	1.0	1438214400
691	1004	0.0	1440720000
691	1370	1.0	1443744000
691	830	0.0	1444435200
691	851	1.0	1445990400
691	1081	0.0	1448150400
691	1075	1.0	1456876800
691	1510	1.0	1467849600
691	1222	0.0	1468713600
691	918	0.0	1469577600
691	32	1.0	1487808000
691	817	0.0	1491091200
691	1478	0.0	1493078400
692	338	1.0	1295136000
692	338	1.0	1295136000
692	549	1.0	1295568000
692	554	1.0	1295568000
692	778	1.0	1371600000
692	929	1.0	1402963200
692	1009	1.0	1402963200
692	1056	1.0	1466812800
692	1530	0.0	1483920000
692	32	1.0	1486771200
692	669	1.0	1492646400
692	1304	0.0	1494633600
692	1435	1.0	1494633600
692	1477	0.0	1494633600
692	1323	0.0	1494633600
692	1495	1.0	1526688000
693	1511	0.0	1477612800
693	660	1.0	1484092800
693	32	1.0	1486166400
693	1181	1.0	1487289600
693	1099	1.0	1488412800
693	1021	1.0	1488585600
693	952	1.0	1490572800
693	1488	0.0	1492214400
693	931	1.0	1494547200
693	1341	1.0	1499558400
693	1323	0.0	1501459200
693	942	1.0	1501977600
693	912	1.0	1510444800
693	961	1.0	1510444800
693	1436	1.0	1510444800
693	582	1.0	1510444800
693	630	1.0	1518307200
694	337	1.0	1395273600
694	337	1.0	1395273600
694	801	0.0	1415836800
694	836	1.0	1418688000
694	1273	0.0	1429833600
694	762	1.0	1433376000
694	1403	0.0	1444867200
694	1570	1.0	1448841600
694	864	1.0	1449705600
694	886	1.0	1479081600
694	32	1.0	1485129600
694	902	1.0	1487289600
694	582	1.0	1489104000
694	264	0.0	1489968000
694	207	0.0	1490140800
694	266	0.0	1496448000
694	41	0.0	1499731200
695	780	1.0	1351555200
695	833	1.0	1395878400
695	777	1.0	1403049600
695	155	1.0	1407628800
695	1160	1.0	1413763200
695	288	1.0	1414800000
695	288	1.0	1414800000
695	801	1.0	1415664000
695	355	1.0	1429920000
695	355	1.0	1429920000
695	1235	1.0	1431129600
695	1094	1.0	1445040000
695	1275	1.0	1445990400
695	681	1.0	1446076800
695	682	1.0	1446508800
695	1328	1.0	1448064000
695	1044	0.0	1448496000
695	1190	1.0	1448755200
695	1330	1.0	1449792000
695	798	1.0	1457827200
695	1456	1.0	1459036800
695	1438	0.0	1460246400
695	1449	1.0	1460678400
695	1430	1.0	1472947200
695	229	1.0	1477699200
695	1182	1.0	1483228800
695	660	1.0	1483401600
695	891	1.0	1484611200
695	32	1.0	1484697600
695	952	1.0	1485648000
695	1341	0.0	1489536000
695	582	0.0	1493251200
695	266	0.0	1496534400
695	1068	0.0	1498521600
695	1349	1.0	1502582400
695	1378	1.0	1502841600
695	1469	1.0	1521244800
696	1015	0.0	1397865600
696	1075	0.0	1416441600
696	290	0.0	1440720000
696	290	0.0	1440720000
696	1081	1.0	1445385600
696	1274	1.0	1445385600
696	804	1.0	1446940800
696	1079	0.0	1447027200
696	227	1.0	1455494400
696	798	1.0	1457568000
696	1228	1.0	1459900800
696	1386	0.0	1461456000
696	1480	1.0	1467504000
696	1479	1.0	1468281600
696	1481	0.0	1468281600
696	1509	1.0	1468972800
696	1335	0.0	1474934400
696	1406	1.0	1476144000
696	229	1.0	1479254400
696	266	1.0	1479254400
696	1543	1.0	1479254400
696	32	1.0	1484611200
696	660	1.0	1484611200
696	891	1.0	1484611200
696	1488	0.0	1485302400
696	772	1.0	1487980800
696	931	1.0	1487980800
696	268	1.0	1492646400
696	582	1.0	1492646400
696	1414	1.0	1492732800
696	1199	1.0	1505174400
696	1443	1.0	1507852800
697	1284	1.0	1477440000
697	157	0.0	1479340800
697	660	1.0	1484179200
697	891	1.0	1484179200
697	32	1.0	1484611200
697	902	1.0	1487289600
697	931	0.0	1488585600
697	207	1.0	1490832000
697	961	1.0	1492041600
697	1089	1.0	1492041600
697	1436	1.0	1492041600
697	268	1.0	1495065600
697	582	1.0	1495065600
697	1510	1.0	1495497600
697	1202	1.0	1499472000
697	1068	1.0	1500076800
697	1546	1.0	1501977600
697	1547	1.0	1501977600
697	229	0.0	1504310400
697	1516	1.0	1507161600
697	1135	1.0	1507766400
697	1269	1.0	1511740800
697	1101	1.0	1514073600
697	1039	1.0	1514073600
697	1467	1.0	1530921600
698	32	1.0	1484265600
698	1068	1.0	1498176000
698	1195	1.0	1498176000
698	792	1.0	1517443200
698	1050	1.0	1525737600
699	1227	0.0	1415318400
699	890	1.0	1419206400
699	1225	1.0	1420761600
699	1256	1.0	1427328000
699	1289	1.0	1431734400
699	1275	0.0	1446595200
699	789	1.0	1446768000
699	1281	1.0	1448841600
699	1007	1.0	1449619200
699	1071	0.0	1449619200
699	1260	0.0	1452556800
699	1461	1.0	1457481600
699	1067	1.0	1457740800
699	1463	0.0	1469750400
699	1277	0.0	1470182400
699	1474	1.0	1480550400
699	1061	0.0	1482278400
699	1042	1.0	1482796800
699	32	1.0	1484179200
699	891	1.0	1484179200
699	185	1.0	1484179200
699	1021	0.0	1486857600
699	931	0.0	1488758400
699	268	0.0	1493251200
699	651	0.0	1498262400
700	660	1.0	1482278400
700	1042	1.0	1482969600
700	32	1.0	1483747200
700	1446	1.0	1485302400
700	1304	1.0	1489968000
700	158	1.0	1504051200
701	510	1.0	1386720000
701	510	1.0	1386720000
701	849	1.0	1389312000
701	895	1.0	1399852800
701	767	1.0	1400544000
701	987	1.0	1403395200
701	302	1.0	1413331200
701	302	1.0	1413331200
701	1144	1.0	1414886400
701	1215	1.0	1415836800
701	958	1.0	1416355200
701	836	1.0	1418601600
701	1134	1.0	1445212800
701	1125	0.0	1445990400
701	1283	0.0	1445990400
701	970	1.0	1448928000
701	668	1.0	1452643200
701	1036	0.0	1452816000
701	227	1.0	1453248000
701	1191	1.0	1456358400
701	1459	1.0	1457913600
701	798	1.0	1458432000
701	1047	1.0	1460419200
701	1451	1.0	1463616000
701	1484	1.0	1467763200
701	1463	1.0	1469145600
701	1481	0.0	1469145600
701	1480	0.0	1469664000
701	490	1.0	1472601600
701	490	1.0	1472601600
701	476	1.0	1472860800
701	476	1.0	1472860800
701	435	1.0	1472947200
701	443	1.0	1472947200
701	435	1.0	1472947200
701	443	1.0	1472947200
701	465	1.0	1473206400
701	465	1.0	1473206400
701	1137	1.0	1473465600
701	1284	1.0	1477440000
701	1541	1.0	1478736000
701	1182	1.0	1481241600
701	32	1.0	1483488000
701	1120	1.0	1485216000
701	145	1.0	1486684800
701	1494	1.0	1487030400
701	1096	1.0	1488585600
701	101	1.0	1489017600
701	614	1.0	1491868800
701	1478	1.0	1493164800
701	1054	1.0	1495065600
701	826	0.0	1497139200
701	1181	1.0	1498694400
701	1543	1.0	1503619200
702	32	1.0	1475452800
702	208	1.0	1475452800
702	802	1.0	1475452800
702	828	1.0	1475452800
702	1405	1.0	1475452800
703	696	1.0	1444608000
703	154	1.0	1450483200
703	153	1.0	1453852800
703	644	1.0	1453852800
703	422	1.0	1460937600
704	255	0.0	1379980800
704	849	1.0	1391644800
704	776	1.0	1395273600
704	1009	1.0	1404086400
704	1082	1.0	1408492800
704	987	1.0	1410220800
704	974	1.0	1413590400
704	1008	1.0	1418601600
704	1173	1.0	1419984000
704	1087	1.0	1423267200
704	1239	1.0	1424131200
704	111	1.0	1430179200
704	1267	1.0	1430870400
704	1207	1.0	1431043200
704	1011	1.0	1436486400
704	1411	1.0	1449014400
704	32	1.0	1449619200
704	1276	1.0	1468368000
704	1523	1.0	1477267200
704	1512	1.0	1480204800
704	1526	1.0	1480896000
704	1519	1.0	1481328000
704	902	1.0	1488499200
704	1096	1.0	1489795200
705	987	1.0	1409875200
705	1082	1.0	1409875200
705	1176	0.0	1410566400
705	539	1.0	1417478400
705	1128	1.0	1421107200
705	1252	1.0	1428624000
705	1166	1.0	1430352000
705	1210	1.0	1430697600
705	1194	1.0	1431129600
705	693	1.0	1445385600
705	1226	1.0	1445644800
705	757	0.0	1447113600
705	1254	1.0	1448064000
